,county_name,deaths
355672,Montgomery County,4
355599,Montgomery County,3
355597,Montgomery County,3
355596,Montgomery County,3
355595,Montgomery County,2
355594,Montgomery County,2
355593,Montgomery County,2
355592,Montgomery County,2
355591,Montgomery County,2
355590,Montgomery County,2
355598,Montgomery County,3
355600,Montgomery County,3
355601,Montgomery County,3
355611,Montgomery County,4
355607,Montgomery County,4
355606,Montgomery County,4
355605,Montgomery County,4
355604,Montgomery County,4
355603,Montgomery County,4
355602,Montgomery County,4
355362,Monroe County,0
355296,Madison County,9
355333,Monroe County,0
355454,Monroe County,214
355484,Monroe County,245
355405,Monroe County,44
355403,Monroe County,43
355402,Monroe County,40
355393,Monroe County,17
355404,Monroe County,43
355406,Monroe County,44
355423,Monroe County,88
355407,Monroe County,44
355419,Monroe County,84
355418,Monroe County,83
355417,Monroe County,81
355416,Monroe County,79
355415,Monroe County,76
355414,Monroe County,73
355413,Monroe County,73
355412,Monroe County,68
355411,Monroe County,65
355410,Monroe County,63
355409,Monroe County,60
355408,Monroe County,56
355897,New York County,0
355860,Nassau County,2185
355987,New York County,2274
355983,New York County,2132
355982,New York County,2085
355981,New York County,2044
355980,New York County,2014
355979,New York County,1978
355978,New York County,1935
356018,New York County,2949
355977,New York County,1846
355976,New York County,1808
355975,New York County,1756
355926,New York County,0
355974,New York County,1667
355973,New York County,1596
355972,New York County,1539
355971,New York County,1422
355970,New York County,1368
355969,New York County,1298
355968,New York County,1228
355967,New York County,1194
355966,New York County,849
355957,New York County,264
355738,Nassau County,0
355709,Nassau County,0
355830,Nassau County,2132
355782,Nassau County,1109
355780,Nassau County,1057
355779,Nassau County,1057
355778,Nassau County,1057
355769,Nassau County,149
355781,Nassau County,1109
355783,Nassau County,1109
355784,Nassau County,1281
355799,Nassau County,1792
355795,Nassau County,1700
355794,Nassau County,1678
355793,Nassau County,1647
355792,Nassau County,1620
355791,Nassau County,1587
355790,Nassau County,1558
355789,Nassau County,1518
355788,Nassau County,1471
355787,Nassau County,1431
355786,Nassau County,1390
355785,Nassau County,1329
352396,Cortland County,1
