,county_name,deaths
354903,Lewis County,5
354904,Lewis County,5
354905,Lewis County,5
355289,Madison County,9
355290,Madison County,9
355291,Madison County,9
355668,Montgomery County,4
355674,Montgomery County,4
355711,Nassau County,0
355740,Nassau County,0
355667,Montgomery County,4
355666,Montgomery County,4
355292,Madison County,9
355644,Montgomery County,4
355651,Montgomery County,4
355652,Montgomery County,4
355653,Montgomery County,4
355654,Montgomery County,4
355655,Montgomery County,4
355656,Montgomery County,4
355657,Montgomery County,4
355658,Montgomery County,4
355659,Montgomery County,4
355660,Montgomery County,4
355661,Montgomery County,4
355662,Montgomery County,4
355663,Montgomery County,4
355664,Montgomery County,4
355665,Montgomery County,4
355771,Nassau County,433
355848,Nassau County,2178
355849,Nassau County,2179
355850,Nassau County,2180
355851,Nassau County,2180
355852,Nassau County,2181
355853,Nassau County,2182
355854,Nassau County,2182
355855,Nassau County,2182
355856,Nassau County,2182
355862,Nassau County,2187
355844,Nassau County,2171
355801,Nassau County,1891
355832,Nassau County,2135
355839,Nassau County,2163
355840,Nassau County,2165
355841,Nassau County,2167
355842,Nassau County,2170
355843,Nassau County,2171
355845,Nassau County,2175
355846,Nassau County,2175
355847,Nassau County,2178
355469,Monroe County,233
355364,Monroe County,0
355395,Monroe County,23
355425,Monroe County,121
355456,Monroe County,217
355463,Monroe County,228
355464,Monroe County,229
355465,Monroe County,230
355466,Monroe County,231
355467,Monroe County,231
355335,Monroe County,0
355298,Madison County,9
355468,Monroe County,232
355470,Monroe County,236
355613,Montgomery County,4
355471,Monroe County,238
355523,Montgomery County,0
355552,Montgomery County,0
355583,Montgomery County,1
355479,Monroe County,244
355472,Monroe County,239
355473,Monroe County,239
355474,Monroe County,240
355475,Monroe County,241
355476,Monroe County,241
355477,Monroe County,243
355478,Monroe County,244
355480,Monroe County,244
355486,Monroe County,245
