,county_name,deaths
357709,Putnam County,60
357639,Putnam County,0
351061,Cattaraugus County,0
357648,Putnam County,1
351062,Cattaraugus County,0
357645,Putnam County,0
357644,Putnam County,0
357643,Putnam County,0
357642,Putnam County,0
357641,Putnam County,0
357640,Putnam County,0
357638,Putnam County,0
357637,Putnam County,0
357636,Putnam County,0
357635,Putnam County,0
357634,Putnam County,0
357633,Putnam County,0
357632,Putnam County,0
357631,Putnam County,0
351063,Cattaraugus County,0
351064,Cattaraugus County,0
357630,Putnam County,0
351060,Cattaraugus County,0
351059,Cattaraugus County,0
351058,Cattaraugus County,0
351057,Cattaraugus County,0
351047,Cattaraugus County,0
351048,Cattaraugus County,0
351049,Cattaraugus County,0
351050,Cattaraugus County,0
351051,Cattaraugus County,0
351052,Cattaraugus County,0
351053,Cattaraugus County,0
351054,Cattaraugus County,0
351055,Cattaraugus County,0
357678,Putnam County,45
351056,Cattaraugus County,0
350868,Broome County,1
350862,Broome County,0
350863,Broome County,0
350864,Broome County,0
350865,Broome County,0
357897,Queens County,6287
350866,Broome County,0
350867,Broome County,1
350871,Broome County,1
350869,Broome County,1
357927,Queens County,7070
350849,Broome County,0
350859,Broome County,0
350860,Broome County,0
350861,Broome County,0
350870,Broome County,1
350872,Broome County,2
357820,Queens County,0
357827,Queens County,92
350941,Broome County,50
357826,Queens County,60
357825,Queens County,40
357824,Queens County,21
357823,Queens County,0
357822,Queens County,0
357821,Queens County,0
357819,Queens County,0
350873,Broome County,2
357818,Queens County,0
357817,Queens County,0
357816,Queens County,0
357815,Queens County,0
357828,Queens County,124
357829,Queens County,149
357830,Queens County,216
357831,Queens County,253
350874,Broome County,3
350875,Broome County,3
350876,Broome County,3
350877,Broome County,3
357866,Queens County,5279
350880,Broome County,4
350910,Broome County,17
357836,Queens County,590
357833,Queens County,376
357832,Queens County,305
