,county_name,deaths
360325,Tioga County,16
360136,Sullivan County,28
360135,Sullivan County,28
360134,Sullivan County,28
360133,Sullivan County,28
360132,Sullivan County,28
360124,Sullivan County,16
360094,Sullivan County,5
360155,Sullivan County,35
360150,Sullivan County,31
360149,Sullivan County,31
360148,Sullivan County,31
360147,Sullivan County,30
360146,Sullivan County,30
360145,Sullivan County,30
360144,Sullivan County,29
360143,Sullivan County,29
360142,Sullivan County,28
360141,Sullivan County,28
360140,Sullivan County,28
360139,Sullivan County,28
360138,Sullivan County,28
360137,Sullivan County,28
360337,Tioga County,17
360338,Tioga County,17
360343,Tioga County,18
360512,Tompkins County,0
360511,Tompkins County,0
360510,Tompkins County,0
360509,Tompkins County,0
360508,Tompkins County,0
360500,Tompkins County,0
360470,Tompkins County,0
360439,Tompkins County,0
360410,Tompkins County,0
360513,Tompkins County,0
360514,Tompkins County,0
360598,Ulster County,0
360561,Tompkins County,0
360531,Tompkins County,0
360526,Tompkins County,0
360525,Tompkins County,0
360524,Tompkins County,0
360523,Tompkins County,0
360522,Tompkins County,0
360521,Tompkins County,0
360520,Tompkins County,0
360519,Tompkins County,0
360518,Tompkins County,0
360517,Tompkins County,0
360516,Tompkins County,0
360515,Tompkins County,0
360373,Tioga County,19
361264,Wayne County,2
361839,Yates County,6
361877,Yates County,6
361847,Yates County,6
361842,Yates County,6
361841,Yates County,6
361840,Yates County,6
361838,Yates County,6
361459,Westchester County,1337
361457,Westchester County,1319
361456,Westchester County,1313
361455,Westchester County,1305
361454,Westchester County,1298
361453,Westchester County,1295
361452,Westchester County,1289
361451,Westchester County,1275
361450,Westchester County,1269
361449,Westchester County,1256
361448,Westchester County,1245
361440,Westchester County,1116
361410,Westchester County,211
361379,Westchester County,0
361458,Westchester County,1327
361460,Westchester County,1343
361461,Westchester County,1345
361598,Wyoming County,1
361567,Wyoming County,0
361538,Wyoming County,0
361501,Westchester County,1427
361471,Westchester County,1389
361466,Westchester County,1359
361465,Westchester County,1359
361464,Westchester County,1359
361463,Westchester County,1357
361462,Westchester County,1352
361350,Westchester County,0
361837,Yates County,6
361283,Wayne County,2
361278,Wayne County,2
361277,Wayne County,2
361276,Wayne County,2
361275,Wayne County,2
361274,Wayne County,2
361273,Wayne County,2
361272,Wayne County,2
361271,Wayne County,2
361270,Wayne County,2
361269,Wayne County,2
361268,Wayne County,2
361267,Wayne County,2
361266,Wayne County,2
361265,Wayne County,2
361313,Wayne County,2
361689,Wyoming County,5
361836,Yates County,6
361835,Yates County,6
361834,Yates County,6
361833,Yates County,6
361832,Yates County,6
361831,Yates County,5
361830,Yates County,5
361829,Yates County,5
361828,Yates County,5
361827,Yates County,5
361826,Yates County,4
361825,Yates County,4
361824,Yates County,4
361816,Yates County,2
361786,Yates County,0
361755,Yates County,0
361726,Yates County,0
361648,Wyoming County,5
361647,Wyoming County,5
361646,Wyoming County,5
361645,Wyoming County,5
361644,Wyoming County,5
361643,Wyoming County,5
361642,Wyoming County,5
361641,Wyoming County,5
361640,Wyoming County,5
361639,Wyoming County,5
361638,Wyoming County,5
361637,Wyoming County,5
361636,Wyoming County,5
361628,Wyoming County,5
361649,Wyoming County,5
361650,Wyoming County,5
361651,Wyoming County,5
361652,Wyoming County,5
361659,Wyoming County,5
361654,Wyoming County,5
361653,Wyoming County,5
